# data from ifeffit
#------------------------
#   energy         norm
  7206.9840       0.98682755
  7208.8970       0.98477306
  7210.8300       0.98593204
  7212.7810       0.98853390
  7214.7510       0.99319065
  7216.7410        1.0006140
  7218.7500        1.0085364
  7220.7770        1.0171234
  7222.8240        1.0238859
  7224.8900        1.0302091
  7226.9750        1.0317553
  7229.0790        1.0301264
  7231.2020        1.0264412
  7233.3440        1.0192858
  7235.5050        1.0113122
  7237.6850        1.0015855
  7239.8850       0.98945771
  7242.1030       0.97706707
  7244.3410       0.96670699
  7246.5970       0.96182587
  7248.8730       0.96201591
  7251.1670       0.96720308
  7253.4810       0.97563776
  7255.8140       0.98615296
  7258.1660       0.99737705
  7260.5370        1.0083800
  7262.9270        1.0174391
  7265.3360        1.0252045
  7267.7650        1.0288356
  7270.2120        1.0300618
  7272.6790        1.0302017
  7275.1640        1.0293535
  7277.6680        1.0276585
  7280.1920        1.0249503
  7282.7350        1.0214734
  7285.2970        1.0144365
  7287.8770        1.0054246
  7290.4780       0.99655769
  7293.0970       0.98930747
  7295.7350       0.98481377
  7298.3920       0.98060718
  7301.0680       0.97667857
  7303.7640       0.97253261
  7306.4780       0.96886812
  7309.2110       0.96604064
  7311.9640       0.96570137
  7314.7360       0.96783610
  7317.5260       0.97184929
  7320.3360       0.97731634
  7323.1650       0.98251092
  7326.0130       0.98663942
  7328.8800       0.98996143
  7331.7660       0.99024415
  7334.6710       0.98831576
  7337.5960       0.98553233
  7340.5390       0.98281282
  7343.5010       0.97843654
  7346.4830       0.97351372
  7349.4830       0.96925973
  7352.5030       0.96668705
  7355.5420       0.96488930
  7358.6000       0.96303597
  7361.6760       0.96332115
  7364.7720       0.96276852
  7367.8870       0.96452781
  7371.0210       0.96540973
  7374.1750       0.96517846
  7377.3470       0.96332218
  7380.5380       0.96186475
  7383.7490       0.96046056
  7386.9780       0.95992215
  7390.2270       0.96023678
  7393.4940       0.96066465
  7396.7810       0.96201901
  7400.0870       0.96144817
  7403.4120       0.96054933
  7406.7550       0.95875616
  7410.1190       0.95679944
  7413.5000       0.95447647
  7416.9020       0.95283233
  7420.3220       0.95082303
  7423.7610       0.94870756
  7427.2200       0.94745350
  7430.6970       0.94534139
  7434.1940       0.94418745
  7437.7090       0.94209326
  7441.2440       0.94197577
  7444.7980       0.94238409
  7448.3710       0.94340069
  7451.9620       0.94412213
  7455.5740       0.94436986
  7459.2040       0.94320029
  7462.8530       0.94181258
  7466.5210       0.93884927
  7470.2080       0.93640638
  7473.9150       0.93543607
  7477.6400       0.93515260
  7481.3850       0.93546417
  7485.1480       0.93429158
  7488.9310       0.93351813
  7492.7330       0.93241884
  7496.5540       0.93196377
  7500.3940       0.93103636
  7504.2530       0.93056880
  7508.1310       0.93075013
  7512.0280       0.92959921
  7515.9440       0.92910111
  7519.8790       0.92885391
  7523.8340       0.92785498
  7527.8070       0.92754210
  7531.8000       0.92642878
  7535.8120       0.92567756
  7539.8420       0.92468300
  7543.8920       0.92382877
  7547.9610       0.92241685
  7552.0490       0.92130430
  7556.1560       0.91954525
  7560.2820       0.91861155
  7564.4270       0.91818968
  7568.5910       0.91773475
  7572.7740       0.91809605
  7576.9770       0.91720401
  7581.1980       0.91690981
  7585.4390       0.91607309
  7589.6980       0.91589257
  7593.9770       0.91574971
  7598.2750       0.91572473
  7602.5920       0.91604453
  7606.9280       0.91496199
  7611.2830       0.91487425
  7615.6570       0.91393376
  7620.0500       0.91287068
  7624.4620       0.91218618
  7628.8940       0.91118449
  7633.3440       0.90965427
  7637.8130       0.90919136
  7642.3020       0.90800644
  7646.8100       0.90712797
  7651.3360       0.90643979
  7655.8820       0.90578221
  7660.4470       0.90557964
  7665.0300       0.90520851
  7669.6340       0.90497511
  7674.2550       0.90471476
  7678.8960       0.90456062
  7683.5570       0.90486121
  7688.2360       0.90421473
  7692.9350       0.90444910
  7697.6520       0.90419158
  7702.3890       0.90429438
  7707.1440       0.90397149
  7711.9190       0.90315329
  7716.7120       0.90243349
  7721.5250       0.90225037
  7726.3570       0.90119294
  7731.2080       0.90070952
  7736.0780       0.89929942
  7740.9670       0.89942720
  7745.8750       0.89879461
  7750.8030       0.89908966
  7755.7500       0.89870691
  7760.7150       0.89881448
  7765.6990       0.89769017
  7770.7030       0.89777001
  7775.7260       0.89748617
  7780.7670       0.89781507
  7785.8280       0.89759822
  7790.9080       0.89766001
  7796.0070       0.89720389
  7801.1250       0.89699287
  7806.2620       0.89692740
  7811.4180       0.89645243
  7816.5940       0.89630085
  7821.7880       0.89627663
  7827.0010       0.89560033
  7832.2340       0.89546955
  7837.4850       0.89558372
  7842.7560       0.89455390
  7848.0460       0.89465937
  7853.3540       0.89422300
  7858.6830       0.89408858
  7864.0300       0.89396047
  7869.3960       0.89402093
  7874.7810       0.89395514
  7880.1850       0.89401162
  7885.6080       0.89416447
  7891.0510       0.89399926
  7896.5120       0.89422413
  7901.9920       0.89435243
  7907.4920       0.89469212
  7913.0110       0.89470359
  7918.5480       0.89463648
  7924.1050       0.89450850
  7929.6810       0.89466547
  7935.2760       0.89478630
  7940.8900       0.89500769
  7946.5230       0.89514157
  7952.1750       0.89520027
  7957.8470       0.89509012
  7963.5370       0.89467690
  7969.2470       0.89513603
